M1,M2,M3,M4,time
0,0,0,0,1362
0,0,0,0,1363
0,0,0,0,1364
0,0,0,0,1365
0,0,0,0,1366
0,0,0,0,1367
0,0,0,0,1368
0,0,0,0,1369
0,0,0,0,1370
0,0,0,0,1371
0,0,0,0,1372
0,0,0,0,1373
0,0,0,0,1374
0,0,0,0,1375
0,0,0,0,1376
0,0,0,0,1377
0,0,0,0,1378
0,0,0,0,1379
0,0,0,0,1380
0,0,0,0,1381
0,0,0,0,1382
0,0,0,0,1383
0,0,0,0,1384
0,0,0,0,1385
0,0,0,0,1386
0,0,0,0,1387
0,0,0,0,1388
0,0,0,0,1389
0,0,0,0,1390
0,0,0,0,1391
0,0,0,0,1392
0,0,0,0,1393
0,0,0,0,1394
0,0,0,0,1395
0,0,0,0,1396
0,0,0,0,1397
0,0,0,0,1398
0,0,0,0,1399
0,0,0,0,1400
0,0,0,0,1401
0,0,0,0,1402
0,0,0,0,1403
0,0,0,0,1404
0,0,0,0,1405
0,0,0,0,1406
0,0,0,0,1407
0,0,0,0,1408
0,0,0,0,1409
0,0,0,0,1410
0,0,0,0,1411
0,0,0,0,1412
0,0,0,0,1413
0,0,0,0,1414
0,0,0,0,1415
0,0,0,0,1416
0,0,0,0,1417
0,0,0,0,1418
0,0,0,0,1419
0,0,0,0,1420
0,0,0,0,1421
0,0,0,0,1422
0,0,0,0,1423
0,0,0,0,1424
0,0,0,0,1425
0,0,0,0,1426
0,0,0,0,1427
0,0,0,0,1428
0,0,0,0,1429
0,0,0,0,1430
0,0,0,0,1431
0,0,0,0,1432
0,0,0,0,1433
0,0,0,0,1434
0,0,0,0,1435
0,0,0,0,1436
0,0,0,0,1437
0,0,0,0,1438
0,0,0,0,1439
0,0,0,0,1440
0,0,0,0,1441
0,0,0,0,1442
0,0,0,0,1443
0,0,0,0,1444
0,0,0,0,1445
0,0,0,0,1446
0,0,0,0,1447
0,0,0,0,1448
0,0,0,0,1449
0,0,0,0,1450
0,0,0,0,1451
0,0,0,0,1452
0,0,0,0,1453
0,0,0,0,1454
0,0,0,0,1455
0,0,0,0,1456
0,0,0,0,1457
0,0,0,0,1458
0,0,0,0,1459
0,0,0,0,1460
0,0,0,0,1461
0,0,0,0,1462
0,0,0,0,1463
0,0,0,0,1464
0,0,0,0,1465
0,0,0,0,1466
0,0,0,0,1467
0,0,0,0,1468
0,0,0,0,1469
0,0,0,0,1470
0,0,0,0,1471
0,0,0,0,1472
0,0,0,0,1473
0,0,0,0,1474
0,0,0,0,1475
0,0,0,0,1476
0,0,0,0,1477
0,0,0,0,1478
0,0,0,0,1479
0,0,0,0,1480
0,0,0,0,1481
0,0,0,0,1482
0,0,0,0,1483
0,0,0,0,1484
0,0,0,0,1485
0,0,0,0,1486
0,0,0,0,1487
0,0,0,0,1488
0,0,0,0,1489
0,0,0,0,1490
0,0,0,0,1491
0,0,0,0,1492
0,0,0,0,1493
0,0,0,0,1494
0,0,0,0,1495
0,0,0,0,1496
0,0,0,0,1497
0,0,0,0,1498
0,0,0,0,1499
0,0,0,0,1500
0,0,0,0,1501
0,0,0,0,1502
0,0,0,0,1503
0,0,0,0,1504
0,0,0,0,1505
0,0,0,0,1506
0,0,0,0,1507
0,0,0,0,1508
0,0,0,0,1509
0,0,0,0,1510
0,0,0,0,1511
0,0,0,0,1512
0,0,0,0,1513
0,0,0,0,1514
0,0,0,0,1515
0,0,0,0,1516
0,0,0,0,1517
0,0,0,0,1518
0,0,0,0,1519
0,0,0,0,1520
0,0,0,0,1521
0,0,0,0,1522
0,0,0,0,1523
0,0,0,0,1524
0,0,0,0,1525
0,0,0,0,1526
0,0,0,0,1527
0,0,0,0,1528
0,0,0,0,1529
0,0,0,0,1530
0,0,0,0,1531
0,0,0,0,1532
0,0,0,0,1533
0,0,0,0,1534
0,0,0,0,1535
0,0,0,0,1536
0,0,0,0,1537
0,0,0,0,1538
0,0,0,0,1539
0,0,0,0,1540
0,0,0,0,1541
0,0,0,0,1542
0,0,0,0,1543
0,0,0,0,1544
0,0,0,0,1545
0,0,0,0,1546
0,0,0,0,1547
0,0,0,0,1548
0,0,0,0,1549
0,0,0,0,1550
0,0,0,0,1551
0,0,0,0,1552
0,0,0,0,1553
0,0,0,0,1554
0,0,0,0,1555
0,0,0,0,1556
0,0,0,0,1557
0,0,0,0,1558
0,0,0,0,1559
0,0,0,0,1560
0,0,0,0,1561
0,0,0,0,1562
0,0,0,0,1563
0,0,0,0,1564
0,0,0,0,1565
0,0,0,0,1566
0,0,0,0,1567
0,0,0,0,1568
0,0,0,0,1569
0,0,0,0,1570
0,0,0,0,1571
0,0,0,0,1572
0,0,0,0,1573
0,0,0,0,1574
0,0,0,0,1575
0,0,0,0,1576
0,0,0,0,1577
0,0,0,0,1578
0,0,0,0,1579
0,0,0,0,1580
0,0,0,0,1581
0,0,0,0,1582
0,0,0,0,1583
0,0,0,0,1584
0,0,0,0,1585
0,0,0,0,1586
0,0,0,0,1587
0,0,0,0,1588
0,0,0,0,1589
0,0,0,0,1590
0,0,0,0,1591
0,0,0,0,1592
0,0,0,0,1593
0,0,0,0,1594
0,0,0,0,1595
0,0,0,0,1596
0,0,0,0,1597
0,0,0,0,1598
0,0,0,0,1599
0,0,0,0,1600
5,11,0,0,1601
11,20,0,0,1602
6,5,0,0,1603
12,11,0,0,1604
20,23,0,0,1605
26,32,0,0,1606
32,41,0,0,1607
43,51,0,0,1608
54,59,0,0,1609
63,70,0,0,1610
71,81,0,0,1611
77,87,0,0,1612
9,8,0,0,1613
15,16,0,0,1614
22,24,0,0,1615
34,38,0,0,1616
44,46,0,0,1617
53,54,0,0,1618
62,65,0,0,1619
69,71,0,0,1620
77,80,0,0,1621
83,90,0,0,1622
4,8,0,0,1623
13,21,0,0,1624
21,29,0,0,1625
26,38,0,0,1626
35,48,0,0,1627
43,57,0,0,1628
49,66,0,0,1629
58,78,0,0,1630
65,84,0,0,1631
0,0,0,0,1632
8,8,0,0,1633
16,16,0,0,1634
25,27,0,0,1635
32,35,0,0,1636
37,44,0,0,1637
46,53,0,0,1638
53,60,0,0,1639
61,69,0,0,1640
71,79,0,0,1641
0,0,0,0,1642
8,9,0,0,1643
17,17,0,0,1644
23,24,0,0,1645
33,35,0,0,1646
40,44,0,0,1647
47,54,0,0,1648
58,64,0,0,1649
67,72,0,0,1650
72,81,0,0,1651
2,4,0,0,1652
11,10,0,0,1653
19,20,0,0,1654
29,29,0,0,1655
34,35,0,0,1656
41,45,0,0,1657
49,54,0,0,1658
58,62,0,0,1659
68,73,0,0,1660
75,82,0,0,1661
2,3,0,0,1662
13,14,0,0,1663
19,20,0,0,1664
27,30,0,0,1665
36,41,0,0,1666
45,47,0,0,1667
51,57,0,0,1668
59,66,0,0,1669
65,72,0,0,1670
71,83,0,0,1671
2,1,0,0,1672
9,9,0,0,1673
18,20,0,0,1674
27,28,0,0,1675
31,38,0,0,1676
42,47,0,0,1677
49,54,0,0,1678
56,59,0,0,1679
66,71,0,0,1680
73,77,0,0,1681
5,5,0,0,1682
13,15,0,0,1683
20,21,0,0,1684
26,34,0,0,1685
35,42,0,0,1686
41,50,0,0,1687
48,62,0,0,1688
57,71,0,0,1689
68,80,0,0,1690
75,89,0,0,1691
4,5,0,0,1692
10,13,0,0,1693
20,25,0,0,1694
28,30,0,0,1695
33,40,0,0,1696
42,50,0,0,1697
49,56,0,0,1698
56,65,0,0,1699
67,74,0,0,1700
73,80,0,0,1701
6,5,0,0,1702
15,13,0,0,1703
22,22,0,0,1704
36,34,0,0,1705
44,40,0,0,1706
52,50,0,0,1707
62,57,0,0,1708
69,67,0,0,1709
79,77,0,0,1710
88,83,0,0,1711
5,11,0,0,1712
14,21,0,0,1713
21,28,0,0,1714
31,38,0,0,1715
38,47,0,0,1716
44,56,0,0,1717
56,68,0,0,1718
62,74,0,0,1719
70,85,0,0,1720
81,94,0,0,1721
8,8,0,0,1722
20,20,0,0,1723
28,26,0,0,1724
35,35,0,0,1725
43,43,0,0,1726
52,51,0,0,1727
64,61,0,0,1728
70,68,0,0,1729
78,78,0,0,1730
87,85,0,0,1731
7,6,0,0,1732
16,19,0,0,1733
27,27,0,0,1734
35,37,0,0,1735
44,47,0,0,1736
54,54,0,0,1737
61,63,0,0,1738
69,70,0,0,1739
78,78,0,0,1740
0,2,0,0,1741
10,11,0,0,1742
20,25,0,0,1743
32,33,0,0,1744
40,39,0,0,1745
47,50,0,0,1746
57,59,0,0,1747
64,69,0,0,1748
72,80,0,0,1749
80,86,0,0,1750
2,1,0,0,1751
12,9,0,0,1752
20,17,0,0,1753
29,25,0,0,1754
38,34,0,0,1755
44,41,0,0,1756
55,53,0,0,1757
63,59,0,0,1758
70,72,0,0,1759
80,81,0,0,1760
2,6,0,0,1761
12,18,0,0,1762
19,26,0,0,1763
29,38,0,0,1764
40,45,0,0,1765
46,52,0,0,1766
54,63,0,0,1767
68,72,0,0,1768
77,82,0,0,1769
85,93,0,0,1770
4,2,0,0,1771
11,12,0,0,1772
21,20,0,0,1773
27,27,0,0,1774
36,40,0,0,1775
44,48,0,0,1776
50,58,0,0,1777
61,69,0,0,1778
68,75,0,0,1779
76,84,0,0,1780
5,2,0,0,1781
12,10,0,0,1782
25,21,0,0,1783
37,30,0,0,1784
48,40,0,0,1785
56,50,0,0,1786
64,56,0,0,1787
72,68,0,0,1788
83,76,0,0,1789
89,87,0,0,1790
8,7,0,0,1791
16,13,0,0,1792
24,24,0,0,1793
33,31,0,0,1794
40,39,0,0,1795
50,54,0,0,1796
59,64,0,0,1797
69,73,0,0,1798
77,85,0,0,1799
85,91,0,0,1800
7,6,0,0,1801
16,13,0,0,1802
22,21,0,0,1803
35,31,0,0,1804
43,38,0,0,1805
55,49,0,0,1806
68,55,0,0,1807
78,66,0,0,1808
89,74,0,0,1809
97,81,0,0,1810
9,11,0,0,1811
19,17,0,0,1812
35,28,0,0,1813
46,39,0,0,1814
56,46,0,0,1815
66,56,0,0,1816
76,62,0,0,1817
87,70,0,0,1818
99,80,0,0,1819
110,86,0,0,1820
8,7,0,0,1821
15,14,0,0,1822
28,21,0,0,1823
38,28,0,0,1824
48,34,0,0,1825
55,44,0,0,1826
67,53,0,0,1827
75,65,0,0,1828
83,73,0,0,1829
98,79,0,0,1830
7,12,0,0,1831
19,19,0,0,1832
28,27,0,0,1833
35,33,0,0,1834
46,41,0,0,1835
54,51,0,0,1836
65,59,0,0,1837
76,67,0,0,1838
86,72,0,0,1839
0,1,0,0,1840
7,8,0,0,1841
21,14,0,0,1842
28,26,0,0,1843
38,32,0,0,1844
46,42,0,0,1845
57,54,0,0,1846
66,61,0,0,1847
74,71,0,0,1848
86,78,0,0,1849
3,1,0,0,1850
12,10,0,0,1851
20,17,0,0,1852
30,26,0,0,1853
39,35,0,0,1854
46,44,0,0,1855
57,54,0,0,1856
62,60,0,0,1857
73,68,0,0,1858
84,74,0,0,1859
2,6,0,0,1860
11,14,0,0,1861
21,20,0,0,1862
31,32,0,0,1863
44,42,0,0,1864
53,51,0,0,1865
63,58,0,0,1866
73,64,0,0,1867
80,78,0,0,1868
90,86,0,0,1869
2,3,0,0,1870
11,9,0,0,1871
26,17,0,0,1872
33,24,0,0,1873
42,31,0,0,1874
50,39,0,0,1875
62,43,0,0,1876
70,51,0,0,1877
81,59,0,0,1878
91,67,0,0,1879
4,7,0,0,1880
16,13,0,0,1881
26,23,0,0,1882
38,33,0,0,1883
47,40,0,0,1884
55,49,0,0,1885
65,55,0,0,1886
75,63,0,0,1887
87,74,0,0,1888
93,80,0,0,1889
7,4,0,0,1890
15,11,0,0,1891
22,20,0,0,1892
34,27,0,0,1893
41,33,0,0,1894
52,44,0,0,1895
62,50,0,0,1896
72,60,0,0,1897
79,66,0,0,1898
84,73,0,0,1899
8,7,0,0,1900
