M1,M2,M3,M4,time
0,0,0,0,1362
0,0,0,0,1363
0,0,0,0,1364
0,0,0,0,1365
0,0,0,0,1366
0,0,0,0,1367
0,0,0,0,1368
0,0,0,0,1369
0,0,0,0,1370
0,0,0,0,1371
0,0,0,0,1372
0,0,0,0,1373
0,0,0,0,1374
0,0,0,0,1375
0,0,0,0,1376
0,0,0,0,1377
0,0,0,0,1378
0,0,0,0,1379
0,0,0,0,1380
0,0,0,0,1381
0,0,0,0,1382
0,0,0,0,1383
0,0,0,0,1384
0,0,0,0,1385
0,0,0,0,1386
0,0,0,0,1387
0,0,0,0,1388
0,0,0,0,1389
0,0,0,0,1390
0,0,0,0,1391
0,0,0,0,1392
0,0,0,0,1393
0,0,0,0,1394
0,0,0,0,1395
0,0,0,0,1396
0,0,0,0,1397
0,0,0,0,1398
0,0,0,0,1399
0,0,0,0,1400
0,2,0,0,1401
0,2,0,0,1402
0,4,0,0,1403
0,5,0,0,1404
0,1,0,0,1405
0,5,0,0,1406
0,4,0,0,1407
0,1,0,0,1408
0,4,0,0,1409
0,8,0,0,1410
0,5,0,0,1411
0,5,0,0,1412
0,3,0,0,1413
0,10,0,0,1414
0,1,0,0,1415
0,6,0,0,1416
0,6,0,0,1417
0,5,0,0,1418
0,4,0,0,1419
0,4,0,0,1420
0,2,0,0,1421
0,6,0,0,1422
0,3,0,0,1423
0,2,0,0,1424
0,5,0,0,1425
0,5,0,0,1426
0,4,0,0,1427
0,4,0,0,1428
0,4,0,0,1429
0,2,0,0,1430
0,6,0,0,1431
0,3,0,0,1432
0,2,0,0,1433
0,5,0,0,1434
0,5,0,0,1435
0,5,0,0,1436
0,4,0,0,1437
0,3,0,0,1438
0,4,0,0,1439
0,4,0,0,1440
0,3,0,0,1441
0,3,0,0,1442
0,6,0,0,1443
0,4,0,0,1444
0,5,0,0,1445
0,5,0,0,1446
0,6,0,0,1447
0,5,0,0,1448
0,5,0,0,1449
0,1,0,0,1450
0,4,0,0,1451
0,6,0,0,1452
0,5,0,0,1453
0,5,0,0,1454
0,5,0,0,1455
0,5,0,0,1456
0,5,0,0,1457
0,4,0,0,1458
0,1,0,0,1459
0,4,0,0,1460
0,6,0,0,1461
0,4,0,0,1462
0,5,0,0,1463
0,5,0,0,1464
0,1,0,0,1465
0,5,0,0,1466
0,5,0,0,1467
0,0,0,0,1468
0,6,0,0,1469
0,5,0,0,1470
0,4,0,0,1471
0,5,0,0,1472
0,4,0,0,1473
0,2,0,0,1474
0,6,0,0,1475
0,4,0,0,1476
0,1,0,0,1477
0,8,0,0,1478
0,5,0,0,1479
0,4,0,0,1480
0,5,0,0,1481
0,4,0,0,1482
0,4,0,0,1483
0,4,0,0,1484
0,3,0,0,1485
0,3,0,0,1486
0,6,0,0,1487
0,4,0,0,1488
0,5,0,0,1489
0,5,0,0,1490
0,1,0,0,1491
0,5,0,0,1492
0,5,0,0,1493
0,1,0,0,1494
0,3,0,0,1495
0,7,0,0,1496
0,4,0,0,1497
0,4,0,0,1498
0,6,0,0,1499
0,0,0,0,1500
0,8,0,0,1501
5,8,0,0,1502
5,12,0,0,1503
5,8,0,0,1504
7,8,0,0,1505
8,15,0,0,1506
8,8,0,0,1507
10,9,0,0,1508
6,14,0,0,1509
8,6,0,0,1510
8,15,0,0,1511
7,10,0,0,1512
9,7,0,0,1513
12,27,0,0,1514
8,8,0,0,1515
6,13,0,0,1516
7,9,0,0,1517
6,10,0,0,1518
10,13,0,0,1519
8,5,0,0,1520
6,15,0,0,1521
9,12,0,0,1522
6,6,0,0,1523
10,16,0,0,1524
9,8,0,0,1525
7,9,0,0,1526
10,11,0,0,1527
7,9,0,0,1528
8,13,0,0,1529
6,14,0,0,1530
8,6,0,0,1531
10,11,0,0,1532
6,15,0,0,1533
8,7,0,0,1534
9,13,0,0,1535
8,10,0,0,1536
8,7,0,0,1537
6,13,0,0,1538
7,10,0,0,1539
8,10,0,0,1540
8,13,0,0,1541
10,11,0,0,1542
6,13,0,0,1543
8,11,0,0,1544
8,6,0,0,1545
8,20,0,0,1546
10,7,0,0,1547
6,9,0,0,1548
8,17,0,0,1549
6,9,0,0,1550
8,14,0,0,1551
10,14,0,0,1552
6,6,0,0,1553
8,17,0,0,1554
8,9,0,0,1555
9,8,0,0,1556
9,15,0,0,1557
6,9,0,0,1558
8,10,0,0,1559
8,11,0,0,1560
10,6,0,0,1561
8,19,0,0,1562
6,11,0,0,1563
8,8,0,0,1564
8,16,0,0,1565
10,8,0,0,1566
8,17,0,0,1567
6,9,0,0,1568
8,6,0,0,1569
8,17,0,0,1570
10,7,0,0,1571
8,7,0,0,1572
6,12,0,0,1573
11,11,0,0,1574
6,11,0,0,1575
10,14,0,0,1576
6,5,0,0,1577
6,14,0,0,1578
8,11,0,0,1579
6,7,0,0,1580
10,13,0,0,1581
8,8,0,0,1582
6,10,0,0,1583
10,12,0,0,1584
8,8,0,0,1585
8,12,0,0,1586
8,12,0,0,1587
7,6,0,0,1588
10,16,0,0,1589
7,8,0,0,1590
8,8,0,0,1591
8,14,0,0,1592
8,8,0,0,1593
10,11,0,0,1594
6,14,0,0,1595
8,6,0,0,1596
8,13,0,0,1597
8,10,0,0,1598
10,8,0,0,1599
6,18,0,0,1600
9,9,0,0,1601
6,12,0,0,1602
10,4,0,0,1603
8,12,0,0,1604
10,6,0,0,1605
7,9,0,0,1606
12,10,0,0,1607
6,8,0,0,1608
12,10,0,0,1609
6,7,0,0,1610
11,11,0,0,1611
8,6,0,0,1612
10,10,0,0,1613
18,18,0,0,1614
8,5,0,0,1615
10,11,0,0,1616
9,7,0,0,1617
9,9,0,0,1618
10,9,0,0,1619
8,9,0,0,1620
10,10,0,0,1621
10,6,0,0,1622
8,11,0,0,1623
10,7,0,0,1624
8,11,0,0,1625
12,6,0,0,1626
6,10,0,0,1627
12,8,0,0,1628
6,10,0,0,1629
11,7,0,0,1630
8,12,0,0,1631
10,5,0,0,1632
9,13,0,0,1633
8,6,0,0,1634
10,12,0,0,1635
8,6,0,0,1636
10,9,0,0,1637
7,9,0,0,1638
12,9,0,0,1639
6,9,0,0,1640
12,6,0,0,1641
8,10,0,0,1642
10,7,0,0,1643
8,11,0,0,1644
10,6,0,0,1645
8,11,0,0,1646
10,7,0,0,1647
8,12,0,0,1648
12,4,0,0,1649
6,13,0,0,1650
11,7,0,0,1651
8,8,0,0,1652
10,8,0,0,1653
9,9,0,0,1654
9,8,0,0,1655
10,7,0,0,1656
8,11,0,0,1657
10,6,0,0,1658
10,10,0,0,1659
8,8,0,0,1660
12,11,0,0,1661
6,6,0,0,1662
11,11,0,0,1663
8,5,0,0,1664
12,9,0,0,1665
10,17,0,0,1666
8,6,0,0,1667
12,11,0,0,1668
7,7,0,0,1669
11,11,0,0,1670
8,6,0,0,1671
10,10,0,0,1672
8,8,0,0,1673
10,10,0,0,1674
8,6,0,0,1675
12,14,0,0,1676
6,4,0,0,1677
11,13,0,0,1678
8,7,0,0,1679
9,9,0,0,1680
10,9,0,0,1681
8,9,0,0,1682
9,9,0,0,1683
10,7,0,0,1684
7,10,0,0,1685
12,7,0,0,1686
8,11,0,0,1687
10,6,0,0,1688
10,10,0,0,1689
8,8,0,0,1690
10,10,0,0,1691
7,6,0,0,1692
12,11,0,0,1693
8,5,0,0,1694
10,9,0,0,1695
8,10,0,0,1696
11,9,0,0,1697
7,10,0,0,1698
12,7,0,0,1699
8,10,0,0,1700
10,7,0,0,1701
10,11,0,0,1702
12,7,0,0,1703
9,11,0,0,1704
8,7,0,0,1705
12,11,0,0,1706
8,7,0,0,1707
12,11,0,0,1708
10,7,0,0,1709
12,13,0,0,1710
9,7,0,0,1711
8,11,0,0,1712
12,7,0,0,1713
20,18,0,0,1714
10,11,0,0,1715
12,7,0,0,1716
8,11,0,0,1717
10,7,0,0,1718
12,11,0,0,1719
8,7,0,0,1720
12,12,0,0,1721
10,8,0,0,1722
10,11,0,0,1723
9,8,0,0,1724
10,9,0,0,1725
12,9,0,0,1726
8,9,0,0,1727
12,9,0,0,1728
10,9,0,0,1729
10,9,0,0,1730
8,9,0,0,1731
12,10,0,0,1732
12,8,0,0,1733
8,10,0,0,1734
12,9,0,0,1735
8,11,0,0,1736
9,7,0,0,1737
9,12,0,0,1738
12,6,0,0,1739
9,13,0,0,1740
9,6,0,0,1741
11,13,0,0,1742
9,6,0,0,1743
10,12,0,0,1744
10,7,0,0,1745
12,11,0,0,1746
11,8,0,0,1747
8,12,0,0,1748
11,8,0,0,1749
9,11,0,0,1750
10,8,0,0,1751
10,10,0,0,1752
12,8,0,0,1753
11,11,0,0,1754
8,7,0,0,1755
11,11,0,0,1756
9,6,0,0,1757
10,12,0,0,1758
10,6,0,0,1759
12,12,0,0,1760
10,6,0,0,1761
10,12,0,0,1762
10,7,0,0,1763
9,12,0,0,1764
10,7,0,0,1765
10,11,0,0,1766
12,7,0,0,1767
10,11,0,0,1768
9,7,0,0,1769
10,11,0,0,1770
8,7,0,0,1771
11,11,0,0,1772
10,7,0,0,1773
12,11,0,0,1774
10,7,0,0,1775
8,11,0,0,1776
12,7,0,0,1777
8,10,0,0,1778
12,7,0,0,1779
10,10,0,0,1780
10,7,0,0,1781
9,10,0,0,1782
10,7,0,0,1783
12,11,0,0,1784
8,7,0,0,1785
12,11,0,0,1786
8,7,0,0,1787
10,9,0,0,1788
8,7,0,0,1789
12,11,0,0,1790
10,7,0,0,1791
9,11,0,0,1792
10,7,0,0,1793
10,11,0,0,1794
10,7,0,0,1795
10,11,0,0,1796
12,7,0,0,1797
10,11,0,0,1798
9,7,0,0,1799
11,11,0,0,1800
8,8,0,0,1801
12,11,0,0,1802
10,9,0,0,1803
9,10,0,0,1804
12,10,0,0,1805
10,8,0,0,1806
12,12,0,0,1807
10,7,0,0,1808
11,12,0,0,1809
13,8,0,0,1810
10,10,0,0,1811
10,8,0,0,1812
12,12,0,0,1813
22,18,0,0,1814
12,9,0,0,1815
8,10,0,0,1816
12,9,0,0,1817
11,10,0,0,1818
10,11,0,0,1819
11,7,0,0,1820
9,14,0,0,1821
12,7,0,0,1822
10,11,0,0,1823
10,8,0,0,1824
12,11,0,0,1825
8,7,0,0,1826
12,11,0,0,1827
11,7,0,0,1828
8,11,0,0,1829
12,9,0,0,1830
10,10,0,0,1831
12,9,0,0,1832
12,9,0,0,1833
8,10,0,0,1834
10,9,0,0,1835
10,11,0,0,1836
12,7,0,0,1837
12,13,0,0,1838
10,6,0,0,1839
12,11,0,0,1840
8,8,0,0,1841
10,11,0,0,1842
12,8,0,0,1843
8,12,0,0,1844
12,7,0,0,1845
8,11,0,0,1846
10,7,0,0,1847
12,11,0,0,1848
10,8,0,0,1849
11,11,0,0,1850
9,9,0,0,1851
10,9,0,0,1852
12,9,0,0,1853
10,9,0,0,1854
12,12,0,0,1855
10,8,0,0,1856
10,12,0,0,1857
10,7,0,0,1858
10,13,0,0,1859
12,7,0,0,1860
10,11,0,0,1861
9,8,0,0,1862
12,10,0,0,1863
10,8,0,0,1864
12,12,0,0,1865
12,7,0,0,1866
8,11,0,0,1867
12,7,0,0,1868
10,11,0,0,1869
12,9,0,0,1870
12,11,0,0,1871
8,9,0,0,1872
12,9,0,0,1873
8,10,0,0,1874
12,8,0,0,1875
12,11,0,0,1876
8,7,0,0,1877
12,14,0,0,1878
8,6,0,0,1879
12,12,0,0,1880
10,8,0,0,1881
8,11,0,0,1882
12,8,0,0,1883
10,10,0,0,1884
12,7,0,0,1885
12,12,0,0,1886
8,7,0,0,1887
12,11,0,0,1888
10,7,0,0,1889
12,11,0,0,1890
12,9,0,0,1891
8,10,0,0,1892
10,9,0,0,1893
10,9,0,0,1894
12,11,0,0,1895
10,7,0,0,1896
10,13,0,0,1897
12,7,0,0,1898
10,12,0,0,1899
12,8,0,0,1900
8,10,0,0,1901
12,10,0,0,1902
3,5,0,0,1903
4,0,0,0,1904
0,0,0,0,1905
0,0,0,0,1906
0,0,0,0,1907
0,0,0,0,1908
0,0,0,0,1909
0,0,0,0,1910
0,0,0,0,1911
0,0,0,0,1912
0,0,0,0,1913
0,0,0,0,1914
0,0,0,0,1915
0,0,0,0,1916
0,0,0,0,1917
0,0,0,0,1918
0,0,0,0,1919
0,0,0,0,1920
0,0,0,0,1921
0,0,0,0,1922
0,0,0,0,1923
0,0,0,0,1924
0,0,0,0,1925
0,0,0,0,1926
0,0,0,0,1927
0,0,0,0,1928
0,0,0,0,1929
0,0,0,0,1930
0,0,0,0,1931
0,0,0,0,1932
0,0,0,0,1933
0,0,0,0,1934
0,0,0,0,1935
0,0,0,0,1936
0,0,0,0,1937
0,0,0,0,1938
0,0,0,0,1939
0,0,0,0,1940
0,0,0,0,1941
0,0,0,0,1942
0,0,0,0,1943
0,0,0,0,1944
0,0,0,0,1945
0,0,0,0,1946
0,0,0,0,1947
0,0,0,0,1948
0,0,0,0,1949
0,0,0,0,1950
0,0,0,0,1951
0,0,0,0,1952
0,0,0,0,1953
0,0,0,0,1954
0,0,0,0,1955
0,0,0,0,1956
0,0,0,0,1957
0,0,0,0,1958
0,0,0,0,1959
0,0,0,0,1960
0,0,0,0,1961
0,0,0,0,1962
0,0,0,0,1963
0,0,0,0,1964
0,0,0,0,1965
0,0,0,0,1966
0,0,0,0,1967
0,0,0,0,1968
0,0,0,0,1969
0,0,0,0,1970
0,0,0,0,1971
0,0,0,0,1972
0,0,0,0,1973
0,0,0,0,1974
0,0,0,0,1975
0,0,0,0,1976
0,0,0,0,1977
0,0,0,0,1978
0,0,0,0,1979
0,0,0,0,1980
0,0,0,0,1981
0,0,0,0,1982
0,0,0,0,1983
0,0,0,0,1984
0,0,0,0,1985
0,0,0,0,1986
0,0,0,0,1987
0,0,0,0,1988
0,0,0,0,1989
0,0,0,0,1990
0,0,0,0,1991
0,0,0,0,1992
0,0,0,0,1993
0,0,0,0,1994
0,0,0,0,1995
0,0,0,0,1996
0,0,0,0,1997
0,0,0,0,1998
0,0,0,0,1999
0,0,0,0,2000
7,4,1,5,2001
6,4,7,4,2002
5,19,6,4,2003
5,9,12,8,2004
7,6,5,6,2005
8,14,7,10,2006
5,10,12,10,2007
10,11,9,12,2008
8,10,6,12,2009
6,9,10,4,2010
8,13,9,10,2011
8,8,9,7,2012
10,6,7,4,2013
14,24,20,25,2014
8,8,8,3,2015
8,14,8,8,2016
8,10,11,8,2017
8,11,9,14,2018
6,16,9,15,2019
6,6,7,4,2020
8,12,8,3,2021
8,10,12,19,2022
9,6,9,4,2023
5,19,7,6,2024
8,7,12,14,2025
6,8,8,6,2026
6,15,9,15,2027
8,9,6,7,2028
6,11,7,7,2029
10,8,12,13,2030
8,6,10,4,2031
6,17,6,14,2032
8,7,11,17,2033
8,8,8,5,2034
8,11,10,16,2035
10,9,7,13,2036
4,11,7,9,2037
8,15,11,12,2038
8,6,10,4,2039
6,14,8,3,2040
10,7,10,11,2041
6,8,8,4,2042
10,13,11,11,2043
8,9,6,13,2044
6,17,7,4,2045
8,10,11,11,2046
8,7,10,5,2047
6,14,8,12,2048
9,7,9,8,2049
6,8,8,4,2050
8,11,12,11,2051
8,9,7,10,2052
6,13,7,9,2053
8,12,11,16,2054
8,6,8,7,2055
8,14,9,12,2056
9,10,8,14,2057
6,14,8,4,2058
6,10,12,16,2059
8,8,8,16,2060
6,9,8,3,2061
10,9,11,15,2062
6,6,8,5,2063
10,18,10,6,2064
8,7,7,8,2065
6,12,7,5,2066
6,15,12,7,2067
8,6,10,9,2068
6,17,8,8,2069
10,12,10,11,2070
6,6,8,5,2071
10,17,12,3,2072
8,11,7,13,2073
6,7,6,9,2074
7,15,12,7,2075
7,9,9,8,2076
7,13,9,12,2077
8,11,7,5,2078
6,6,8,4,2079
10,17,12,9,2080
8,9,10,16,2081
6,8,6,4,2082
8,15,11,20,2083
7,8,8,10,2084
7,13,10,9,2085
8,9,8,12,2086
6,6,7,5,2087
10,16,11,10,2088
8,9,10,16,2089
6,8,9,4,2090
8,16,9,7,2091
6,12,8,11,2092
7,7,12,8,2093
9,15,8,14,2094
6,6,8,6,2095
10,14,10,4,2096
8,10,9,13,2097
6,6,9,4,2098
8,18,8,16,2099
7,7,7,11,2100
9,10,15,5,2101
8,6,10,7,2102
10,12,14,8,2103
8,7,12,13,2104
11,11,14,13,2105
6,7,11,11,2106
12,11,12,11,2107
8,7,10,10,2108
10,11,11,5,2109
8,7,8,11,2110
12,11,11,6,2111
8,7,12,12,2112
10,11,12,12,2113
19,18,24,24,2114
8,6,10,9,2115
12,14,10,11,2116
6,6,13,10,2117
12,14,11,7,2118
8,6,10,10,2119
10,14,12,8,2120
10,5,12,10,2121
8,12,12,7,2122
11,6,12,11,2123
7,13,14,7,2124
12,6,12,7,2125
8,12,10,10,2126
10,6,10,6,2127
8,14,11,13,2128
10,6,11,7,2129
8,15,13,12,2130
11,7,8,13,2131
7,12,12,8,2132
12,8,13,5,2133
8,11,10,10,2134
10,8,11,4,2135
10,10,14,7,2136
8,8,10,6,2137
10,11,10,9,2138
10,8,12,7,2139
8,10,14,8,2140
12,8,12,9,2141
6,10,12,7,2142
11,7,10,6,2143
9,14,12,9,2144
8,6,10,7,2145
11,14,11,11,2146
7,6,14,7,2147
12,12,12,12,2148
8,7,13,6,2149
10,11,10,7,2150
8,7,12,6,2151
11,11,8,11,2152
8,7,11,12,2153
12,11,11,10,2154
8,7,11,7,2155
10,11,12,6,2156
10,7,10,9,2157
10,15,12,7,2158
8,7,12,7,2159
12,13,12,7,2160
6,8,12,8,2161
12,11,14,4,2162
8,8,11,10,2163
10,9,7,6,2164
9,7,12,11,2165
8,11,12,6,2166
10,7,12,11,2167
8,10,12,5,2168
12,7,12,7,2169
8,11,12,7,2170
10,8,10,7,2171
8,12,11,7,2172
10,8,13,6,2173
8,10,11,8,2174
11,7,15,6,2175
6,8,10,7,2176
12,7,12,7,2177
8,11,11,7,2178
10,7,11,7,2179
10,11,11,7,2180
8,7,13,7,2181
10,11,15,12,2182
12,7,10,10,2183
6,15,12,6,2184
12,7,12,11,2185
9,14,10,8,2186
8,7,14,6,2187
11,11,13,7,2188
6,7,11,6,2189
11,12,9,13,2190
10,6,11,5,2191
10,11,15,7,2192
8,6,10,7,2193
12,11,14,11,2194
7,7,15,7,2195
10,10,12,6,2196
10,8,10,7,2197
8,10,11,11,2198
10,8,9,11,2199
11,13,11,7,2200
6,6,12,5,2201
8,6,12,9,2202
6,13,9,11,2203
2,5,9,8,2204
4,0,12,8,2205
0,0,10,4,2206
0,0,13,10,2207
0,0,8,10,2208
0,0,8,11,2209
0,0,12,12,2210
0,0,8,5,2211
0,0,12,4,2212
0,0,8,9,2213
0,0,19,14,2214
0,0,8,10,2215
0,0,12,13,2216
0,0,10,10,2217
0,0,8,4,2218
0,0,10,7,2219
0,0,8,9,2220
0,0,12,4,2221
0,0,10,12,2222
0,0,9,9,2223
0,0,8,4,2224
0,0,8,5,2225
0,0,12,4,2226
0,0,10,11,2227
0,0,10,15,2228
0,0,8,4,2229
0,0,8,19,2230
0,0,12,9,2231
0,0,10,6,2232
0,0,10,7,2233
0,0,8,4,2234
0,0,7,8,2235
0,0,12,15,2236
0,0,10,4,2237
0,0,10,18,2238
0,0,8,8,2239
0,0,8,4,2240
0,0,12,12,2241
0,0,10,6,2242
0,0,10,3,2243
0,0,8,14,2244
0,0,7,4,2245
0,0,12,16,2246
0,0,9,10,2247
0,0,12,8,2248
0,0,8,13,2249
0,0,8,6,2250
0,0,12,6,2251
0,0,8,13,2252
0,0,12,5,2253
0,0,8,7,2254
0,0,8,16,2255
0,0,12,3,2256
0,0,8,12,2257
0,0,12,10,2258
0,0,8,8,2259
0,0,8,16,2260
0,0,11,4,2261
0,0,8,3,2262
0,0,12,13,2263
0,0,10,4,2264
0,0,8,14,2265
0,0,11,9,2266
0,0,8,3,2267
0,0,12,16,2268
0,0,10,5,2269
0,0,8,10,2270
0,0,10,19,2271
0,0,8,4,2272
0,0,12,8,2273
0,0,10,10,2274
0,0,8,3,2275
0,0,9,14,2276
0,0,8,12,2277
0,0,12,13,2278
0,0,10,12,2279
0,0,9,4,2280
0,0,9,7,2281
0,0,8,18,2282
0,0,12,3,2283
0,0,10,9,2284
0,0,10,17,2285
0,0,8,4,2286
0,0,8,11,2287
0,0,12,4,2288
0,0,10,9,2289
0,0,10,13,2290
0,0,7,4,2291
0,0,7,9,2292
0,0,12,4,2293
0,0,10,12,2294
0,0,10,15,2295
0,0,8,4,2296
0,0,8,8,2297
0,0,12,11,2298
0,0,10,3,2299
0,0,10,12,2300
0,0,11,15,2301
0,0,12,4,2302
0,0,12,7,2303
0,0,8,13,2304
0,0,11,9,2305
0,0,11,9,2306
0,0,12,7,2307
0,0,12,12,2308
0,0,9,7,2309
0,0,11,8,2310
0,0,10,10,2311
0,0,26,19,2312
0,0,8,13,2313
0,0,12,10,2314
0,0,13,11,2315
0,0,12,8,2316
0,0,12,9,2317
0,0,10,9,2318
0,0,12,11,2319
0,0,12,6,2320
0,0,12,9,2321
0,0,10,11,2322
0,0,11,9,2323
0,0,12,11,2324
0,0,11,9,2325
0,0,11,8,2326
0,0,13,11,2327
0,0,11,8,2328
0,0,11,7,2329
0,0,8,11,2330
0,0,12,7,2331
0,0,10,11,2332
0,0,13,7,2333
0,0,13,8,2334
0,0,10,6,2335
0,0,12,10,2336
0,0,12,6,2337
0,0,10,8,2338
0,0,15,6,2339
0,0,10,7,2340
0,0,12,10,2341
0,0,12,7,2342
0,0,10,10,2343
0,0,12,11,2344
0,0,13,10,2345
0,0,12,8,2346
0,0,10,10,2347
0,0,11,7,2348
0,0,12,7,2349
0,0,12,12,2350
0,0,12,7,2351
0,0,12,12,2352
0,0,11,10,2353
0,0,11,7,2354
0,0,13,11,2355
0,0,12,13,2356
0,0,8,10,2357
0,0,12,13,2358
0,0,14,11,2359
0,0,14,7,2360
0,0,11,6,2361
0,0,9,11,2362
0,0,12,5,2363
0,0,10,7,2364
0,0,12,4,2365
0,0,14,8,2366
0,0,10,6,2367
0,0,12,8,2368
0,0,12,7,2369
0,0,13,10,2370
0,0,13,6,2371
0,0,8,7,2372
0,0,12,6,2373
0,0,10,12,2374
0,0,13,11,2375
0,0,14,9,2376
0,0,8,5,2377
0,0,12,7,2378
0,0,10,6,2379
0,0,12,7,2380
0,0,12,7,2381
0,0,11,6,2382
0,0,12,7,2383
0,0,12,7,2384
0,0,10,6,2385
0,0,14,13,2386
0,0,12,12,2387
0,0,12,11,2388
0,0,12,7,2389
0,0,10,8,2390
0,0,10,11,2391
0,0,11,7,2392
0,0,12,7,2393
0,0,10,5,2394
0,0,12,7,2395
0,0,11,4,2396
0,0,13,9,2397
0,0,12,10,2398
0,0,8,7,2399
0,0,11,6,2400
9,3,15,16,2401
6,9,8,6,2402
6,9,5,2,2403
3,12,5,6,2404
10,10,2,1,2405
8,6,0,0,2406
6,16,0,0,2407
8,10,0,0,2408
8,12,0,0,2409
8,14,0,0,2410
10,9,0,0,2411
14,25,0,0,2412
8,6,0,0,2413
8,16,0,0,2414
11,14,0,176,2415
8,14,0,0,2416
10,6,0,0,2417
6,6,0,0,2418
7,16,0,0,2419
8,8,0,0,2420
7,9,0,0,2421
10,12,0,0,2422
6,5,0,0,2423
7,14,0,0,2424
7,11,0,0,2425
7,6,0,0,2426
10,14,0,0,2427
6,8,0,0,2428
8,13,0,0,2429
8,11,0,0,2430
8,6,0,0,2431
10,15,0,0,2432
6,8,0,0,2433
8,7,0,0,2434
8,11,0,0,2435
6,8,0,0,2436
9,12,0,0,2437
6,11,0,0,2438
9,6,0,0,2439
8,16,0,0,2440
6,9,0,0,2441
10,8,0,0,2442
6,13,0,0,2443
10,12,0,0,2444
8,7,0,0,2445
6,12,0,0,2446
8,6,0,0,2447
8,13,0,0,2448
9,7,0,0,2449
9,8,0,0,2450
6,13,0,0,2451
8,9,0,0,2452
8,12,0,0,2453
6,10,0,0,2454
9,6,0,0,2455
6,17,0,0,2456
8,10,0,0,2457
8,8,0,0,2458
6,16,0,0,2459
8,9,0,0,2460
7,7,0,0,2461
10,11,0,0,2462
8,6,0,0,2463
6,16,0,0,2464
8,12,0,0,2465
8,9,0,0,2466
7,10,0,0,2467
9,11,0,0,2468
6,10,0,0,2469
8,12,0,0,2470
6,5,0,0,2471
6,14,0,0,2472
8,6,0,0,2473
8,6,0,0,2474
9,14,0,0,2475
7,10,0,0,2476
6,8,0,0,2477
7,14,0,0,2478
7,9,0,0,2479
7,8,0,0,2480
10,13,0,0,2481
6,6,0,0,2482
8,12,0,0,2483
8,9,0,0,2484
6,6,0,0,2485
8,17,0,0,2486
6,8,0,0,2487
10,9,0,0,2488
8,12,0,0,2489
6,9,0,0,2490
8,12,0,0,2491
8,10,0,0,2492
8,6,0,0,2493
10,15,0,0,2494
5,10,0,0,2495
6,9,0,0,2496
7,13,0,0,2497
8,11,0,0,2498
9,10,0,0,2499
5,13,0,0,2500
9,6,0,0,2501
8,11,0,0,2502
12,7,0,0,2503
8,11,0,0,2504
10,7,0,0,2505
10,11,0,0,2506
10,7,0,0,2507
8,11,0,0,2508
12,6,0,0,2509
8,12,0,0,2510
10,6,0,0,2511
18,21,0,0,2512
11,10,0,0,2513
8,8,0,0,2514
11,10,0,0,2515
7,8,0,0,2516
12,10,0,0,2517
10,8,0,0,2518
9,12,0,0,2519
9,8,0,0,2520
12,11,0,0,2521
8,8,0,0,2522
10,10,0,0,2523
10,8,0,0,2524
7,10,0,0,2525
11,8,0,0,2526
8,10,0,0,2527
12,8,0,0,2528
8,10,0,0,2529
10,7,0,0,2530
10,11,0,0,2531
12,7,0,0,2532
8,11,0,0,2533
10,6,0,0,2534
12,10,0,0,2535
8,5,0,0,2536
10,15,0,0,2537
8,5,0,0,2538
12,13,0,0,2539
10,7,0,0,2540
10,9,0,0,2541
8,7,0,0,2542
12,9,0,0,2543
9,9,0,0,2544
8,9,0,0,2545
12,9,0,0,2546
8,8,0,0,2547
10,9,0,0,2548
8,6,0,0,2549
12,12,0,0,2550
10,7,0,0,2551
10,12,0,0,2552
8,7,0,0,2553
12,11,0,0,2554
9,6,0,0,2555
8,10,0,0,2556
12,7,0,0,2557
8,10,0,0,2558
10,8,0,0,2559
8,10,0,0,2560
12,8,0,0,2561
10,10,0,0,2562
10,7,0,0,2563
8,13,0,0,2564
12,6,0,0,2565
10,13,0,0,2566
8,5,0,0,2567
12,12,0,0,2568
8,5,0,0,2569
10,11,0,0,2570
8,7,0,0,2571
12,11,0,0,2572
10,7,0,0,2573
10,9,0,0,2574
8,8,0,0,2575
12,10,0,0,2576
11,9,0,0,2577
9,9,0,0,2578
10,10,0,0,2579
8,9,0,0,2580
12,9,0,0,2581
10,9,0,0,2582
10,9,0,0,2583
8,9,0,0,2584
12,9,0,0,2585
10,9,0,0,2586
8,9,0,0,2587
12,7,0,0,2588
8,10,0,0,2589
12,7,0,0,2590
8,11,0,0,2591
10,7,0,0,2592
10,15,0,0,2593
12,7,0,0,2594
9,12,0,0,2595
9,7,0,0,2596
12,11,0,0,2597
8,6,0,0,2598
12,10,0,0,2599
8,7,0,0,2600
10,12,4,3,2601
8,4,6,7,2602
10,9,8,5,2603
8,12,12,5,2604
10,9,6,9,2605
8,11,7,4,2606
6,13,11,10,2607
8,6,10,12,2608
6,14,9,12,2609
10,10,8,8,2610
8,8,8,4,2611
14,26,22,14,2612
8,12,8,6,2613
10,14,8,9,2614
8,5,8,5,2615
6,16,12,10,2616
8,10,8,18,2617
8,7,8,12,2618
9,14,12,14,2619
8,12,8,4,2620
6,12,10,9,2621
8,13,8,11,2622
8,9,7,5,2623
8,19,11,8,2624
9,9,10,7,2625
5,6,9,5,2626
7,14,7,9,2627
8,9,8,8,2628
7,8,12,10,2629
9,19,10,11,2630
6,10,8,4,2631
10,10,10,13,2632
